month,date,hour,output
2,21,13,1.0904000
2,21,14,1.0917600
2,21,15,1.0132000
2,21,16,0.8599200
2,21,17,0.6298880
2,21,18,0.3338560
2,21,19,0.0045520
2,21,20,-0.0017440
2,21,21,-0.0017440
2,21,22,-0.0017440
2,21,23,-0.0017440
2,21,24,-0.0017440
2,22,1,-0.0017440
2,22,2,-0.0017440
2,22,3,-0.0017440
2,22,4,-0.0017440
2,22,5,-0.0017440
2,22,6,-0.0017440
2,22,7,-0.0017440
2,22,8,-0.0017440
2,22,9,0.2978080
2,22,10,0.6096480
2,22,11,0.8525600
2,22,12,1.0076000
2,22,13,1.0836000
2,22,14,1.0847200
2,22,15,1.0033600
2,22,16,0.8489600
2,22,17,0.6173520
2,22,18,0.3195120
2,22,19,0.0038000
2,22,20,-0.0017440
2,22,21,-0.0017440
2,22,22,-0.0017440
2,22,23,-0.0017440
2,22,24,-0.0017440
2,23,1,-0.0017440
2,23,2,-0.0017440
2,23,3,-0.0017440
2,23,4,-0.0017440
2,23,5,-0.0017440
2,23,6,-0.0017440
2,23,7,-0.0017440
2,23,8,-0.0017440
2,23,9,0.2364800
2,23,10,0.5028160
2,23,11,0.7265200
2,23,12,0.8840000
2,23,13,0.9786400
2,23,14,0.9992800
2,23,15,0.8880000
2,23,16,0.7529360
2,23,17,0.5348080
2,23,18,0.2926080
2,23,19,0.0062720
2,23,20,-0.0017440
2,23,21,-0.0017440
2,23,22,-0.0017440
2,23,23,-0.0017440
2,23,24,-0.0017440
2,24,1,-0.0017440
2,24,2,-0.0017440
2,24,3,-0.0017440
2,24,4,-0.0017440
2,24,5,-0.0017440
2,24,6,-0.0017440
2,24,7,-0.0017440
2,24,8,-0.0017440
2,24,9,0.0293520
2,24,10,0.0346560
2,24,11,0.1276720
2,24,12,0.6985200
2,24,13,0.5359120
2,24,14,0.8796800
2,24,15,0.9496800
2,24,16,0.9782400
2,24,17,0.7222400
2,24,18,0.3825200
2,24,19,0.0502000
2,24,20,-0.0017440
2,24,21,-0.0017440
2,24,22,-0.0017440
2,24,23,-0.0017440
2,24,24,-0.0017440
2,25,1,-0.0017440
2,25,2,-0.0017440
2,25,3,-0.0017440
2,25,4,-0.0017440
2,25,5,-0.0017440
2,25,6,-0.0017440
2,25,7,-0.0017440
2,25,8,-0.0017440
2,25,9,0.2924000
2,25,10,0.5581520
2,25,11,0.7940000
2,25,12,0.9396800
2,25,13,0.9812800
2,25,14,0.9777600
2,25,15,0.9115200
2,25,16,0.7650720
2,25,17,0.5686240
2,25,18,0.3044080
2,25,19,0.0061760
2,25,20,-0.0017440
2,25,21,-0.0017440
2,25,22,-0.0017440
2,25,23,-0.0017440
2,25,24,-0.0017440
2,26,1,-0.0017440
2,26,2,-0.0017440
2,26,3,-0.0017440
2,26,4,-0.0017440
2,26,5,-0.0017440
2,26,6,-0.0017440
2,26,7,-0.0017440
2,26,8,-0.0017440
2,26,9,0.3177040
2,26,10,0.6325920
2,26,11,0.8831200
2,26,12,1.0504800
2,26,13,1.1275200
2,26,14,1.1359200
2,26,15,1.0610400
2,26,16,0.9006400
2,26,17,0.6614320
2,26,18,0.3558960
2,26,19,0.0081840
2,26,20,-0.0017440
2,26,21,-0.0017440
2,26,22,-0.0017440
2,26,23,-0.0017440
2,26,24,-0.0017440
2,27,1,-0.0017440
2,27,2,-0.0017440
2,27,3,-0.0017440
2,27,4,-0.0017440
2,27,5,-0.0017440
2,27,6,-0.0017440
2,27,7,-0.0017440
2,27,8,-0.0017440
2,27,9,0.0491360
2,27,10,0.0919120
2,27,11,0.3454000
2,27,12,0.1241200
2,27,13,0.7956240
2,27,14,0.5484560
2,27,15,0.2886080
2,27,16,0.9630400
2,27,17,0.7207920
2,27,18,0.3840960
2,27,19,0.0591520
2,27,20,-0.0017440
2,27,21,-0.0017440
2,27,22,-0.0017440
2,27,23,-0.0017440
2,27,24,-0.0017440
2,28,1,-0.0017440
2,28,2,-0.0017440
2,28,3,-0.0017440
2,28,4,-0.0017440
2,28,5,-0.0017440
2,28,6,-0.0017440
2,28,7,-0.0017440
2,28,8,0.0043680
2,28,9,0.3015360
2,28,10,0.5942640
2,28,11,0.8324000
2,28,12,0.9860000
2,28,13,1.0660800
2,28,14,1.0568800
2,28,15,0.9732800
2,28,16,0.8276000
2,28,17,0.6047040
2,28,18,0.3288400
2,28,19,0.0082560
2,28,20,-0.0017440
2,28,21,-0.0017440
2,28,22,-0.0017440
2,28,23,-0.0017440
2,28,24,-0.0017440
3,1,1,-0.0017440
3,1,2,-0.0017440
3,1,3,-0.0017440
3,1,4,-0.0017440
3,1,5,-0.0017440
3,1,6,-0.0017440
3,1,7,-0.0017440
3,1,8,0.0041200
3,1,9,0.3137920
3,1,10,0.6172720
3,1,11,0.8626400
3,1,12,1.0189600
3,1,13,1.0964800
3,1,14,1.0948800
3,1,15,1.0204000
3,1,16,0.8644800
3,1,17,0.6338080
3,1,18,0.3389600
3,1,19,0.0076720
3,1,20,-0.0017440
3,1,21,-0.0017440
3,1,22,-0.0017440
3,1,23,-0.0017440
3,1,24,-0.0017440
3,2,1,-0.0017440
3,2,2,-0.0017440
3,2,3,-0.0017440
3,2,4,-0.0017440
3,2,5,-0.0017440
3,2,6,-0.0017440
3,2,7,-0.0017440
3,2,8,0.0053600
3,2,9,0.3150640
3,2,10,0.6132960
3,2,11,0.8435200
3,2,12,0.9992800
3,2,13,1.0724800
3,2,14,1.0762400
3,2,15,0.9958400
3,2,16,0.8468800
3,2,17,0.6285840
3,2,18,0.3382960
3,2,19,0.0084480
3,2,20,-0.0017440
3,2,21,-0.0017440
3,2,22,-0.0017440
3,2,23,-0.0017440
3,2,24,-0.0017440
3,3,1,-0.0017440
3,3,2,-0.0017440
3,3,3,-0.0017440
3,3,4,-0.0017440
3,3,5,-0.0017440
3,3,6,-0.0017440
3,3,7,-0.0017440
3,3,8,0.0062240
3,3,9,0.3275360
3,3,10,0.6240880
3,3,11,0.8484800
3,3,12,1.0018400
3,3,13,1.0690400
3,3,14,1.0608800
3,3,15,0.9903200
3,3,16,0.8479200
3,3,17,0.6284800
3,3,18,0.3378720
3,3,19,0.0089440
3,3,20,-0.0017440
3,3,21,-0.0017440
3,3,22,-0.0017440
3,3,23,-0.0017440
3,3,24,-0.0017440
3,4,1,-0.0017440
3,4,2,-0.0017440
3,4,3,-0.0017440
3,4,4,-0.0017440
3,4,5,-0.0017440
3,4,6,-0.0017440
3,4,7,-0.0017440
3,4,8,0.0066880
3,4,9,0.3416160
3,4,10,0.6459600
3,4,11,0.8870400
3,4,12,1.0456800
3,4,13,1.1268800
3,4,14,1.1298400
3,4,15,1.0610400
3,4,16,0.9109600
3,4,17,0.6772640
3,4,18,0.3777360
3,4,19,0.0117440
3,4,20,-0.0017440
3,4,21,-0.0017440
3,4,22,-0.0017440
3,4,23,-0.0017440
3,4,24,-0.0017440
3,5,1,-0.0017440
3,5,2,-0.0017440
3,5,3,-0.0017440
3,5,4,-0.0017440
3,5,5,-0.0017440
3,5,6,-0.0017440
3,5,7,-0.0017440
3,5,8,0.0070800
3,5,9,0.2933280
3,5,10,0.5864720
3,5,11,0.8036800
3,5,12,0.9565600
3,5,13,1.0320000
3,5,14,1.0447200
3,5,15,0.9834400
3,5,16,0.8265600
3,5,17,0.6162000
3,5,18,0.3373360
3,5,19,0.0121600
3,5,20,-0.0017440
3,5,21,-0.0017440
3,5,22,-0.0017440
3,5,23,-0.0017440
3,5,24,-0.0017440
3,6,1,-0.0017440
3,6,2,-0.0017440
3,6,3,-0.0017440
3,6,4,-0.0017440
3,6,5,-0.0017440
3,6,6,-0.0017440
3,6,7,-0.0017440
3,6,8,0.0088800
3,6,9,0.2885120
3,6,10,0.5656400
3,6,11,0.8084000
3,6,12,0.9489600
3,6,13,1.0021600
3,6,14,0.9715200
3,6,15,0.8962400
3,6,16,0.7628880
3,6,17,0.5836960
3,6,18,0.2860160
3,6,19,0.0114080
3,6,20,-0.0017440
3,6,21,-0.0017440
3,6,22,-0.0017440
3,6,23,-0.0017440
3,6,24,-0.0017440
3,7,1,-0.0017440
3,7,2,-0.0017440
3,7,3,-0.0017440
3,7,4,-0.0017440
3,7,5,-0.0017440
3,7,6,-0.0017440
3,7,7,-0.0017440
3,7,8,0.0042720
3,7,9,0.0920160
3,7,10,0.1824880
3,7,11,0.2488800
3,7,12,0.2407920
3,7,13,0.2566240
3,7,14,0.2187360
3,7,15,0.2556160
3,7,16,0.2016880
3,7,17,0.1083680
3,7,18,0.0848720
3,7,19,0.0041040
3,7,20,-0.0017440
3,7,21,-0.0017440
3,7,22,-0.0017440
3,7,23,-0.0017440
3,7,24,-0.0017440
3,8,1,-0.0017440
3,8,2,-0.0017440
3,8,3,-0.0017440
3,8,4,-0.0017440
3,8,5,-0.0017440
3,8,6,-0.0017440
3,8,7,-0.0017440
3,8,8,-0.0017440
3,8,9,0.0849520
3,8,10,0.1800000
3,8,11,0.2518960
3,8,12,0.3525600
3,8,13,0.4152880
3,8,14,0.3887120
3,8,15,0.3379920
3,8,16,0.3413280
3,8,17,0.2136640
3,8,18,0.0874160
3,8,19,-0.0017440
3,8,20,-0.0017440
3,8,21,-0.0017440
3,8,22,-0.0017440
3,8,23,-0.0017440
3,8,24,-0.0017440
3,9,1,-0.0017440
3,9,2,-0.0017440
3,9,3,-0.0017440
3,9,4,-0.0017440
3,9,5,-0.0017440
3,9,6,-0.0017440
3,9,7,-0.0017440
3,9,8,-0.0017440
3,9,9,0.0544320
3,9,10,0.1215760
3,9,11,0.1544480
3,9,12,0.3479280
3,9,13,0.5099920
3,9,14,0.4263040
3,9,15,0.3048960
3,9,16,0.2590880
3,9,17,0.4594080
3,9,18,0.0911280
3,9,19,0.0040720
3,9,20,-0.0017440
3,9,21,-0.0017440
3,9,22,-0.0017440
3,9,23,-0.0017440
3,9,24,-0.0017440
3,10,1,-0.0017440
3,10,2,-0.0017440
3,10,3,-0.0017440
3,10,4,-0.0017440
3,10,5,-0.0017440
3,10,6,-0.0017440
3,10,7,-0.0017440
3,10,8,0.0143920
3,10,9,0.4177440
3,10,10,0.7760720
3,10,11,1.0296800
3,10,12,1.1620000
3,10,13,1.1620000
3,10,14,1.1620000
3,10,15,1.1548800
3,10,16,0.9836000
3,10,17,0.7325200
3,10,18,0.3824240
3,10,19,0.0106320
3,10,20,-0.0017440
3,10,21,-0.0017440
3,10,22,-0.0017440
3,10,23,-0.0017440
3,10,24,-0.0017440
3,11,1,-0.0017440
3,11,2,-0.0017440
3,11,3,-0.0017440
3,11,4,-0.0017440
3,11,5,-0.0017440
3,11,6,-0.0017440
3,11,7,-0.0017440
3,11,8,0.0143840
3,11,9,0.3124720
3,11,10,0.6008240
3,11,11,0.8102400
3,11,12,0.9204800
3,11,13,1.0114400
3,11,14,0.9849600
3,11,15,0.9102400
3,11,16,0.7806880
3,11,17,0.5744640
3,11,18,0.3259760
3,11,19,0.0165600
3,11,20,-0.0017440
3,11,21,-0.0017440
3,11,22,-0.0017440
3,11,23,-0.0017440
3,11,24,-0.0017440
3,12,1,-0.0017440
3,12,2,-0.0017440
3,12,3,-0.0017440
3,12,4,-0.0017440
3,12,5,-0.0017440
3,12,6,-0.0017440
3,12,7,-0.0017440
3,12,8,0.0170800
3,12,9,0.3811440
3,12,10,0.6993760
3,12,11,0.9270400
3,12,12,1.0742400
3,12,13,1.1401600
3,12,14,1.1316800
3,12,15,1.0552000
3,12,16,0.9028800
3,12,17,0.6720640
3,12,18,0.3600160
3,12,19,0.0153280
3,12,20,-0.0017440
3,12,21,-0.0017440
3,12,22,-0.0017440
3,12,23,-0.0017440
3,12,24,-0.0017440
3,13,1,-0.0017440
3,13,2,-0.0017440
3,13,3,-0.0017440
3,13,4,-0.0017440
3,13,5,-0.0017440
3,13,6,-0.0017440
3,13,7,-0.0017440
3,13,8,0.0185360
3,13,9,0.3770240
3,13,10,0.6821040
3,13,11,0.9011200
3,13,12,1.0418400
3,13,13,1.1134400
3,13,14,1.1004800
3,13,15,1.0278400
3,13,16,0.8790400
3,13,17,0.6547360
3,13,18,0.3607520
3,13,19,0.0164240
3,13,20,-0.0017440
3,13,21,-0.0017440
3,13,22,-0.0017440
3,13,23,-0.0017440
3,13,24,-0.0017440
3,14,1,-0.0017440
3,14,2,-0.0017440
3,14,3,-0.0017440
3,14,4,-0.0017440
3,14,5,-0.0017440
3,14,6,-0.0017440
3,14,7,-0.0017440
3,14,8,0.0066160
3,14,9,0.3462400
3,14,10,0.5427680
3,14,11,0.5985520
3,14,12,0.5182560
3,14,13,0.3382400
3,14,14,0.4682640
3,14,15,0.6735280
3,14,16,0.3834720
3,14,17,0.2680400
3,14,18,0.2422480
3,14,19,0.0310720
3,14,20,-0.0017440
3,14,21,-0.0017440
3,14,22,-0.0017440
3,14,23,-0.0017440
3,14,24,-0.0017440
3,15,1,-0.0017440
3,15,2,-0.0017440
3,15,3,-0.0017440
3,15,4,-0.0017440
3,15,5,-0.0017440
3,15,6,-0.0017440
3,15,7,-0.0017440
3,15,8,0.0207360
3,15,9,0.3780320
3,15,10,0.6932320
3,15,11,0.9259200
3,15,12,1.0747200
3,15,13,1.1410400
3,15,14,1.1353600
3,15,15,1.0604000
3,15,16,0.9059200
3,15,17,0.6751600
3,15,18,0.3645680
3,15,19,0.0181680
3,15,20,-0.0017440
3,15,21,-0.0017440
3,15,22,-0.0017440
3,15,23,-0.0017440
3,15,24,-0.0017440
3,16,1,-0.0017440
3,16,2,-0.0017440
3,16,3,-0.0017440
3,16,4,-0.0017440
3,16,5,-0.0017440
3,16,6,-0.0017440
3,16,7,-0.0017440
3,16,8,0.0235280
3,16,9,0.3726960
3,16,10,0.6752000
3,16,11,0.8931200
3,16,12,1.0257600
3,16,13,1.0948000
3,16,14,1.0860000
3,16,15,1.0092000
3,16,16,0.8577600
3,16,17,0.6383200
3,16,18,0.3427280
3,16,19,0.0180160
3,16,20,-0.0017440
3,16,21,-0.0017440
3,16,22,-0.0017440
3,16,23,-0.0017440
3,16,24,-0.0017440
3,17,1,-0.0017440
3,17,2,-0.0017440
3,17,3,-0.0017440
3,17,4,-0.0017440
3,17,5,-0.0017440
3,17,6,-0.0017440
3,17,7,-0.0017440
3,17,8,0.0244320
3,17,9,0.3541760
3,17,10,0.6419200
3,17,11,0.8479200
3,17,12,0.9820000
3,17,13,1.0440000
3,17,14,1.0430400
3,17,15,0.9775200
3,17,16,0.8352000
3,17,17,0.6221760
3,17,18,0.3434000
3,17,19,0.0208400
3,17,20,-0.0017440
3,17,21,-0.0017440
3,17,22,-0.0017440
3,17,23,-0.0017440
3,17,24,-0.0017440
3,18,1,-0.0017440
3,18,2,-0.0017440
3,18,3,-0.0017440
3,18,4,-0.0017440
3,18,5,-0.0017440
3,18,6,-0.0017440
3,18,7,-0.0017440
3,18,8,0.0260720
3,18,9,0.3692240
3,18,10,0.6673840
3,18,11,0.8804000
3,18,12,1.0206400
3,18,13,1.0848800
3,18,14,1.0812000
3,18,15,1.0008800
3,18,16,0.8574400
3,18,17,0.6441040
3,18,18,0.3503200
3,18,19,0.0208880
3,18,20,-0.0017440
3,18,21,-0.0017440
3,18,22,-0.0017440
3,18,23,-0.0017440
3,18,24,-0.0017440
3,19,1,-0.0017440
3,19,2,-0.0017440
3,19,3,-0.0017440
3,19,4,-0.0017440
3,19,5,-0.0017440
3,19,6,-0.0017440
3,19,7,-0.0017440
3,19,8,0.0861680
3,19,9,0.3436160
3,19,10,0.6362000
3,19,11,0.8135200
3,19,12,0.8978400
3,19,13,0.9637600
3,19,14,0.9561600
3,19,15,0.8704800
3,19,16,0.7416320
3,19,17,0.5700240
3,19,18,0.2900560
3,19,19,0.0173200
3,19,20,-0.0017440
3,19,21,-0.0017440
3,19,22,-0.0017440
3,19,23,-0.0017440
3,19,24,-0.0017440
3,20,1,-0.0017440
3,20,2,-0.0017440
3,20,3,-0.0017440
3,20,4,-0.0017440
3,20,5,-0.0017440
3,20,6,-0.0017440
3,20,7,-0.0017440
3,20,8,0.1110800
3,20,9,0.4564880
3,20,10,0.7832880
3,20,11,1.0253600
3,20,12,1.1620000
3,20,13,1.1620000
3,20,14,1.1620000
3,20,15,1.1304000
3,20,16,0.9622400
3,20,17,0.7109520
3,20,18,0.3833040
3,20,19,0.0184880
3,20,20,-0.0017440
3,20,21,-0.0017440
3,20,22,-0.0017440
3,20,23,-0.0017440
3,20,24,-0.0017440
3,21,1,-0.0017440
3,21,2,-0.0017440
3,21,3,-0.0017440
3,21,4,-0.0017440
3,21,5,-0.0017440
3,21,6,-0.0017440
3,21,7,-0.0017440
3,21,8,0.0758000
3,21,9,0.2997520
3,21,10,0.5211760
3,21,11,0.7581120
3,21,12,0.8283200
3,21,13,0.9264800
3,21,14,0.9507200
3,21,15,0.8644800
3,21,16,0.7943440
3,21,17,0.6090000
3,21,18,0.3237280
3,21,19,0.0270080
3,21,20,-0.0017440
3,21,21,-0.0017440
3,21,22,-0.0017440
3,21,23,-0.0017440
3,21,24,-0.0017440
3,22,1,-0.0017440
3,22,2,-0.0017440
3,22,3,-0.0017440
3,22,4,-0.0017440
3,22,5,-0.0017440
3,22,6,-0.0017440
3,22,7,-0.0017440
3,22,8,0.0044160
3,22,9,0.0240480
3,22,10,0.0444000
3,22,11,0.0616720
3,22,12,0.0740080
3,22,13,1.1620000
3,22,14,1.1620000
3,22,15,0.8948800
3,22,16,0.2746640
3,22,17,0.6033120
3,22,18,0.4046640
3,22,19,0.0961200
3,22,20,-0.0017440
3,22,21,-0.0017440
3,22,22,-0.0017440
3,22,23,-0.0017440
3,22,24,-0.0017440
3,23,1,-0.0017440
3,23,2,-0.0017440
3,23,3,-0.0017440
3,23,4,-0.0017440
3,23,5,-0.0017440
3,23,6,-0.0017440
3,23,7,-0.0017440
3,23,8,0.0209200
3,23,9,0.1161040
3,23,10,0.1786400
3,23,11,0.1328320
3,23,12,0.5343760
3,23,13,0.9558400
3,23,14,0.4299440
3,23,15,0.2934800
3,23,16,0.2212800
3,23,17,0.2090480
3,23,18,0.0477680
3,23,19,0.0323360
3,23,20,-0.0017440
3,23,21,-0.0017440
3,23,22,-0.0017440
3,23,23,-0.0017440
3,23,24,-0.0017440
3,24,1,-0.0017440
3,24,2,-0.0017440
3,24,3,-0.0017440
3,24,4,-0.0017440
3,24,5,-0.0017440
3,24,6,-0.0017440
3,24,7,-0.0017440
3,24,8,0.0045520
3,24,9,0.0232560
3,24,10,0.0426160
3,24,11,0.2399440
3,24,12,0.4796960
3,24,13,0.6395520
3,24,14,0.8472000
3,24,15,1.1454400
3,24,16,0.9837600
3,24,17,0.7327840
3,24,18,0.4128080
3,24,19,0.0904640
3,24,20,-0.0017440
3,24,21,-0.0017440
3,24,22,-0.0017440
3,24,23,-0.0017440
3,24,24,-0.0017440
3,25,1,-0.0017440
3,25,2,-0.0017440
3,25,3,-0.0017440
3,25,4,-0.0017440
3,25,5,-0.0017440
3,25,6,-0.0017440
3,25,7,-0.0017440
3,25,8,0.1045520
3,25,9,0.3879600
3,25,10,0.6552880
3,25,11,0.8534400
3,25,12,0.9840800
3,25,13,1.0532800
3,25,14,1.0582400
3,25,15,0.9833600
3,25,16,0.8361600
3,25,17,0.6266400
3,25,18,0.3572080
3,25,19,0.0786560
3,25,20,-0.0017440
3,25,21,-0.0017440
3,25,22,-0.0017440
3,25,23,-0.0017440
3,25,24,-0.0017440
3,26,1,-0.0017440
3,26,2,-0.0017440
3,26,3,-0.0017440
3,26,4,-0.0017440
3,26,5,-0.0017440
3,26,6,-0.0017440
3,26,7,-0.0017440
3,26,8,0.1042160
3,26,9,0.3794640
3,26,10,0.6458000
3,26,11,0.8426400
3,26,12,0.9724000
3,26,13,1.0271200
3,26,14,1.0249600
3,26,15,0.9632000
3,26,16,0.8259200
3,26,17,0.6241600
3,26,18,0.3435280
3,26,19,0.0771600
3,26,20,-0.0017440
3,26,21,-0.0017440
3,26,22,-0.0017440
3,26,23,-0.0017440
3,26,24,-0.0017440
3,27,1,-0.0017440
3,27,2,-0.0017440
3,27,3,-0.0017440
3,27,4,-0.0017440
3,27,5,-0.0017440
3,27,6,-0.0017440
3,27,7,-0.0017440
3,27,8,0.1258000
3,27,9,0.4524800
3,27,10,0.7546080
3,27,11,0.9776000
3,27,12,1.1162400
3,27,13,1.1620000
3,27,14,1.1564800
3,27,15,1.0719200
3,27,16,0.9126400
3,27,17,0.6764240
3,27,18,0.3764880
3,27,19,0.0784720
3,27,20,-0.0017440
3,27,21,-0.0017440
3,27,22,-0.0017440
3,27,23,-0.0017440
3,27,24,-0.0017440
3,28,1,-0.0017440
3,28,2,-0.0017440
3,28,3,-0.0017440
3,28,4,-0.0017440
3,28,5,-0.0017440
3,28,6,-0.0017440
3,28,7,-0.0017440
3,28,8,0.1231520
3,28,9,0.4322160
3,28,10,0.7219520
3,28,11,0.9379200
3,28,12,1.0768000
3,28,13,1.1376000
3,28,14,1.1285600
3,28,15,1.0504800
3,28,16,0.9000800
3,28,17,0.6737760
3,28,18,0.3810080
3,28,19,0.0834400
3,28,20,-0.0017440
3,28,21,-0.0017440
3,28,22,-0.0017440
3,28,23,-0.0017440
3,28,24,-0.0017440
3,29,1,-0.0017440
3,29,2,-0.0017440
3,29,3,-0.0017440
3,29,4,-0.0017440
3,29,5,-0.0017440
3,29,6,-0.0017440
3,29,7,-0.0017440
3,29,8,0.1129200
3,29,9,0.4011280
3,29,10,0.6802880
3,29,11,0.8944000
3,29,12,1.0306400
3,29,13,1.0972000
3,29,14,1.0897600
3,29,15,1.0078400
3,29,16,0.8648000
3,29,17,0.6509040
3,29,18,0.3628720
3,29,19,0.0797600
3,29,20,-0.0017440
3,29,21,-0.0017440
3,29,22,-0.0017440
3,29,23,-0.0017440
3,29,24,-0.0017440
3,30,1,-0.0017440
3,30,2,-0.0017440
3,30,3,-0.0017440
3,30,4,-0.0017440
3,30,5,-0.0017440
3,30,6,-0.0017440
3,30,7,-0.0017440
3,30,8,0.1234880
3,30,9,0.4186080
3,30,10,0.6908400
3,30,11,0.8972000
3,30,12,1.0246400
3,30,13,1.0832000
3,30,14,1.0640800
3,30,15,0.9788000
3,30,16,0.8312800
3,30,17,0.6128240
3,30,18,0.3423120
3,30,19,0.0779680
3,30,20,-0.0017440
3,30,21,-0.0017440
3,30,22,-0.0017440
3,30,23,-0.0017440
3,30,24,-0.0017440
3,31,1,-0.0017440
3,31,2,-0.0017440
3,31,3,-0.0017440
3,31,4,-0.0017440
3,31,5,-0.0017440
3,31,6,-0.0017440
3,31,7,-0.0017440
3,31,8,0.1236240
3,31,9,0.4081440
3,31,10,0.6742160
3,31,11,0.8769600
3,31,12,1.0058400
3,31,13,1.0645600
3,31,14,1.0411200
3,31,15,0.9563200
3,31,16,0.8176800
3,31,17,0.6132400
3,31,18,0.3463040
3,31,19,0.0785520
3,31,20,-0.0017440
3,31,21,-0.0017440
3,31,22,-0.0017440
3,31,23,-0.0017440
3,31,24,-0.0017440
4,1,1,-0.0017440
4,1,2,-0.0017440
4,1,3,-0.0017440
4,1,4,-0.0017440
4,1,5,-0.0017440
4,1,6,-0.0017440
4,1,7,-0.0017440
4,1,8,0.1591040
4,1,9,0.4476080
4,1,10,0.7382160
4,1,11,1.0340000
4,1,12,1.1620000
4,1,13,1.1620000
4,1,14,1.1620000
4,1,15,0.9946400
4,1,16,0.8128000
4,1,17,0.5070640
4,1,18,0.1788080
4,1,19,0.0364000
4,1,20,-0.0017440
4,1,21,-0.0017440
4,1,22,-0.0017440
4,1,23,-0.0017440
4,1,24,-0.0017440
4,2,1,-0.0017440
4,2,2,-0.0017440
4,2,3,-0.0017440
4,2,4,-0.0017440
4,2,5,-0.0017440
4,2,6,-0.0017440
4,2,7,-0.0017440
4,2,8,0.1513920
4,2,9,0.4785520
4,2,10,0.7697920
4,2,11,0.9882400
4,2,12,1.1219200
4,2,13,1.1620000
4,2,14,1.1582400
4,2,15,1.0748800
4,2,16,0.9146400
4,2,17,0.6835200
4,2,18,0.3903200
4,2,19,0.0851440
4,2,20,-0.0017440
4,2,21,-0.0017440
4,2,22,-0.0017440
4,2,23,-0.0017440
4,2,24,-0.0017440
4,3,1,-0.0017440
4,3,2,-0.0017440
4,3,3,-0.0017440
4,3,4,-0.0017440
4,3,5,-0.0017440
4,3,6,-0.0017440
4,3,7,-0.0017440
4,3,8,0.1425280
4,3,9,0.4403680
4,3,10,0.7080640
4,3,11,0.9134400
4,3,12,1.0444000
4,3,13,1.1012000
4,3,14,1.0786400
4,3,15,0.9944000
4,3,16,0.8423200
4,3,17,0.6282480
4,3,18,0.3596000
4,3,19,0.0854880
4,3,20,-0.0017440
4,3,21,-0.0017440
4,3,22,-0.0017440
4,3,23,-0.0017440
4,3,24,-0.0017440
4,4,1,-0.0017440
4,4,2,-0.0017440
4,4,3,-0.0017440
4,4,4,-0.0017440
4,4,5,-0.0017440
4,4,6,-0.0017440
4,4,7,-0.0017440
4,4,8,0.1795920
4,4,9,0.4681200
4,4,10,0.4967040
4,4,11,0.7270240
4,4,12,0.6816320
4,4,13,0.3464400
4,4,14,0.6911680
4,4,15,0.6430160
4,4,16,0.5577760
4,4,17,0.1350880
4,4,18,0.2189440
4,4,19,0.0881120
4,4,20,-0.0017440
4,4,21,-0.0017440
4,4,22,-0.0017440
4,4,23,-0.0017440
4,4,24,-0.0017440
4,5,1,-0.0017440
4,5,2,-0.0017440
4,5,3,-0.0017440
4,5,4,-0.0017440
4,5,5,-0.0017440
4,5,6,-0.0017440
4,5,7,-0.0017440
4,5,8,0.1510560
4,5,9,0.4578320
4,5,10,0.7297920
4,5,11,0.9308000
4,5,12,1.0602400
4,5,13,1.1147200
4,5,14,1.1013600
4,5,15,1.0264800
4,5,16,0.8785600
4,5,17,0.6652320
4,5,18,0.3879120
4,5,19,0.0901360
4,5,20,-0.0017440
4,5,21,-0.0017440
4,5,22,-0.0017440
4,5,23,-0.0017440
4,5,24,-0.0017440
4,6,1,-0.0017440
4,6,2,-0.0017440
4,6,3,-0.0017440
4,6,4,-0.0017440
4,6,5,-0.0017440
4,6,6,-0.0017440
4,6,7,-0.0017440
4,6,8,0.1388960
4,6,9,0.4186000
4,6,10,0.6025680
4,6,11,0.7274640
4,6,12,0.8593600
4,6,13,1.0025600
4,6,14,0.9146400
4,6,15,0.7969040
4,6,16,0.6046880
4,6,17,0.4886880
4,6,18,0.2802560
4,6,19,0.0595200
4,6,20,-0.0017440
4,6,21,-0.0017440
4,6,22,-0.0017440
4,6,23,-0.0017440
4,6,24,-0.0017440
4,7,1,-0.0017440
4,7,2,-0.0017440
4,7,3,-0.0017440
4,7,4,-0.0017440
4,7,5,-0.0017440
4,7,6,-0.0017440
4,7,7,-0.0017440
4,7,8,0.1665840
4,7,9,0.4963680
4,7,10,0.7893120
4,7,11,0.9988000
4,7,12,1.1264800
4,7,13,1.1430400
4,7,14,1.1292800
4,7,15,1.0632800
4,7,16,0.9013600
4,7,17,0.6624480
4,7,18,0.3660960
4,7,19,0.0764000
4,7,20,-0.0017440
4,7,21,-0.0017440
4,7,22,-0.0017440
4,7,23,-0.0017440
4,7,24,-0.0017440
4,8,1,-0.0017440
4,8,2,-0.0017440
4,8,3,-0.0017440
4,8,4,-0.0017440
4,8,5,-0.0017440
4,8,6,-0.0017440
4,8,7,-0.0017440
4,8,8,0.0593680
4,8,9,0.1229520
4,8,10,0.1068880
4,8,11,0.3553040
4,8,12,0.8447200
4,8,13,0.9694400
4,8,14,0.7205040
4,8,15,0.5593440
4,8,16,0.2306480
4,8,17,0.3094080
4,8,18,0.3772880
4,8,19,0.1029280
4,8,20,-0.0017440
4,8,21,-0.0017440
4,8,22,-0.0017440
4,8,23,-0.0017440
4,8,24,-0.0017440
4,9,1,-0.0017440
4,9,2,-0.0017440
